start_Longitude,start_Latitude,end_Longitude,end_Latitude,Speed
-79.37185,43.66132,-79.37143,43.66141,40
-79.3707,43.66156,-79.37029,43.66166,40
-79.37002,43.66172,-79.36972,43.66179,40
-79.36972,43.66179,-79.36945,43.66185,40
-79.36945,43.66185,-79.3693,43.66188,40
-79.37935,43.65421,-79.37938,43.65425,35
-79.42188,43.65902,-79.42226,43.65999,30
-79.42247,43.6589,-79.42284,43.65988,35
-79.39366,43.64584,-79.39379,43.64621,50
-79.41278,43.65291,-79.4129,43.65322,35
-79.39497,43.65046,-79.39512,43.65084,35
-79.39512,43.65084,-79.39485,43.65094,35
-79.40111,43.65049,-79.40117,43.65063,35
-79.4067,43.6471,-79.40538,43.64735,35
-79.40824,43.65121,-79.40769,43.65133,35
-79.39982,43.65667,-79.40018,43.6566,50
-79.40018,43.6566,-79.40034,43.65696,35
-79.41054,43.65033,-79.40993,43.65045,35
-79.4006,43.64789,-79.40062,43.64793,50
-79.40074,43.64825,-79.40079,43.64838,50
-79.40217,43.648,-79.4022,43.64809,50
-79.4022,43.64809,-79.40234,43.64842,50
-79.4022,43.64809,-79.40152,43.64821,35
-79.40991,43.65372,-79.41028,43.65463,35
-79.36931,43.66235,-79.36972,43.66339,50
-79.36939,43.64893,-79.36935,43.64894,35
-79.3693,43.64898,-79.36929,43.649,35
-79.39586,43.65267,-79.39534,43.65277,35
-79.39176,43.64472,-79.39184,43.64492,50
-79.3919,43.64507,-79.39193,43.64514,50
-79.3919,43.64507,-79.39004,43.64548,35
-79.39783,43.65457,-79.39803,43.65506,35
-79.39344,43.65751,-79.39359,43.65791,35
-79.37329,43.65865,-79.37263,43.65879,35
-79.40127,43.64733,-79.4013,43.64741,50
-79.40218,43.64715,-79.40127,43.64733,35
-79.39346,43.656,-79.39403,43.65588,50
-79.39403,43.65588,-79.39462,43.65576,50
-79.39257,43.6557,-79.39377,43.65544,35
-79.41034,43.66102,-79.4102,43.66105,35
-79.41158,43.65622,-79.41193,43.65709,30
-79.41257,43.65869,-79.41271,43.65906,30
-79.3661,43.64933,-79.36625,43.6497,50
-79.36647,43.65023,-79.36664,43.65067,50
-79.36647,43.65023,-79.3657,43.65041,35
-79.3662,43.65267,-79.36589,43.65273,40
-79.3652,43.65288,-79.36476,43.65295,40
-79.36505,43.65245,-79.3652,43.65288,35
-79.40306,43.65942,-79.40277,43.65872,35
-79.40769,43.65133,-79.40772,43.65141,35
-79.40753,43.65603,-79.4069,43.65614,35
-79.37396,43.65851,-79.37329,43.65865,35
-79.36793,43.65486,-79.36807,43.65521,35
-79.36807,43.65521,-79.3681,43.65528,35
-79.37323,43.65372,-79.37335,43.65403,40
-79.37335,43.65403,-79.37389,43.65537,40
-79.37392,43.65397,-79.3737,43.65401,35
-79.3941,43.6526,-79.39431,43.65312,50
-79.39533,43.6529,-79.39431,43.65312,35
-79.37197,43.65894,-79.37133,43.65906,35
-79.38428,43.66272,-79.38431,43.6628,35
-79.38431,43.6628,-79.38435,43.6629,35
-79.37389,43.65537,-79.37424,43.65625,40
-79.3748,43.65612,-79.37424,43.65625,35
-79.39327,43.64839,-79.39332,43.64851,50
-79.39391,43.64874,-79.39345,43.64883,35
-79.39991,43.64407,-79.39998,43.64426,50
-79.40116,43.64381,-79.39991,43.64407,35
-79.39977,43.64373,-79.39985,43.64392,50
-79.36929,43.65819,-79.36881,43.6583,35
-79.39986,43.64515,-79.39945,43.64524,35
-79.39283,43.64731,-79.39297,43.64766,50
-79.39234,43.64778,-79.39239,43.64778,35
-79.37088,43.66199,-79.37038,43.6621,50
-79.36737,43.66123,-79.36739,43.66123,35
-79.37197,43.65894,-79.37266,43.66056,35
-79.39988,43.65571,-79.39988,43.65575,35
-79.40663,43.66063,-79.40634,43.66069,35
-79.38408,43.64638,-79.38477,43.64623,50
-79.38477,43.64623,-79.38489,43.64621,50
-79.41363,43.65636,-79.41303,43.6565,35
-79.40129,43.66324,-79.40144,43.66363,50
-79.39844,43.64847,-79.39853,43.64869,35
-79.39853,43.64869,-79.3986,43.64885,35
-79.39745,43.64862,-79.3975,43.64874,35
-79.39853,43.64869,-79.39816,43.64875,35
-79.40933,43.65056,-79.40971,43.65156,50
-79.40993,43.65045,-79.40933,43.65056,35
-79.40939,43.65244,-79.40991,43.65372,35
-79.40063,43.65739,-79.40068,43.65751,35
-79.40753,43.64777,-79.40696,43.64789,35
-79.3755,43.65645,-79.37565,43.65683,50
-79.3744,43.6567,-79.37454,43.65706,40
-79.3755,43.65645,-79.37505,43.65655,35
-79.40814,43.65589,-79.40821,43.6561,50
-79.40821,43.6561,-79.40831,43.65636,50
-79.40183,43.65577,-79.40001,43.65616,35
-79.4063,43.65626,-79.40647,43.65671,50
-79.4069,43.65614,-79.4063,43.65626,35
-79.38228,43.65723,-79.38232,43.65734,35
-79.37865,43.65711,-79.37875,43.65735,50
-79.37875,43.65735,-79.37881,43.6575,50
-79.38404,43.66212,-79.38419,43.66248,35
-79.36881,43.6583,-79.36835,43.6584,35
-79.40111,43.65049,-79.40066,43.6506,35
-79.40041,43.6488,-79.40059,43.64923,35
-79.37794,43.65052,-79.37813,43.65102,35
-79.38457,43.6457,-79.38429,43.64576,35
-79.36986,43.66213,-79.36943,43.66222,35
-79.39969,43.64814,-79.39971,43.6482,50
-79.3998,43.64844,-79.39853,43.64869,35
-79.36679,43.66136,-79.36737,43.66123,35
-79.40971,43.65156,-79.40988,43.65199,30
-79.41048,43.65185,-79.40988,43.65199,35
-79.36833,43.65713,-79.36787,43.65723,35
-79.38419,43.66248,-79.38428,43.66272,35
-79.38915,43.64943,-79.38931,43.64982,50
-79.38931,43.64982,-79.38944,43.65013,50
-79.38994,43.64968,-79.38931,43.64982,35
-79.4003,43.64506,-79.39986,43.64515,35
-79.39712,43.65572,-79.39621,43.65589,35
-79.3889,43.6488,-79.38921,43.64874,50
-79.39357,43.64977,-79.39359,43.64983,35
-79.39359,43.64983,-79.39367,43.65004,35
-79.39359,43.64983,-79.39286,43.64997,35
-79.40128,43.6527,-79.40082,43.65279,35
-79.39443,43.64864,-79.39412,43.6487,35
-79.39629,43.65673,-79.39646,43.65716,50
-79.39646,43.65716,-79.39702,43.6585,50
-79.39703,43.65704,-79.39646,43.65716,35
-79.38533,43.64853,-79.38535,43.64857,40
-79.40074,43.64825,-79.3998,43.64844,35
-79.39279,43.64996,-79.39277,43.64995,35
-79.37038,43.6621,-79.37083,43.66315,35
-79.40306,43.66286,-79.40314,43.66307,35
-79.39106,43.64632,-79.39109,43.6464,50
-79.39127,43.64683,-79.39155,43.64756,50
-79.41027,43.65957,-79.41087,43.65945,50
-79.41087,43.65945,-79.41152,43.6593,50
-79.41087,43.65945,-79.41111,43.66003,35
-79.40421,43.64532,-79.40435,43.64574,35
-79.39307,43.65654,-79.39321,43.65689,35
-79.39257,43.6557,-79.39206,43.65582,35
-79.37392,43.65397,-79.37441,43.65526,35
-79.40741,43.65244,-79.40679,43.65257,35
-79.39371,43.65163,-79.39375,43.65174,50
-79.3939,43.65211,-79.3941,43.6526,50
-79.3955,43.65176,-79.39391,43.65211,35
-79.40907,43.6598,-79.40967,43.65968,50
-79.40967,43.65968,-79.41027,43.65957,50
-79.40988,43.65199,-79.41013,43.65261,30
-79.41052,43.6536,-79.40991,43.65372,35
-79.39159,43.64428,-79.39032,43.64456,35
-79.39697,43.65198,-79.39726,43.6527,35
-79.40738,43.65397,-79.40753,43.65435,50
-79.4001,43.64582,-79.4006,43.64707,35
-79.39434,43.64881,-79.394,43.64888,35
-79.41309,43.65286,-79.41319,43.65316,35
-79.40314,43.66094,-79.40331,43.66137,50
-79.40236,43.66112,-79.40248,43.66141,50
-79.40331,43.66137,-79.40253,43.66153,35
-79.40051,43.65709,-79.40063,43.65739,35
-79.39726,43.65606,-79.39646,43.65622,35
-79.37332,43.66041,-79.37395,43.66028,50
-79.37329,43.65865,-79.37395,43.66028,35
-79.41291,43.65457,-79.41302,43.65489,35
-79.39703,43.65704,-79.39726,43.65765,35
-79.41335,43.65388,-79.41348,43.65419,50
-79.41335,43.65388,-79.41313,43.65392,35
-79.39605,43.64824,-79.3961,43.64835,40
-79.3961,43.64835,-79.39615,43.64846,40
-79.3961,43.64835,-79.39603,43.64837,35
-79.37441,43.65526,-79.37456,43.65557,35
-79.37013,43.66023,-79.36965,43.66033,35
-79.37263,43.65879,-79.37197,43.65894,35
-79.39345,43.64883,-79.39348,43.64892,50
-79.39348,43.64892,-79.39352,43.64903,50
-79.39348,43.64892,-79.3926,43.6491,35
-79.4118,43.65511,-79.41122,43.65523,35
-79.38164,43.66006,-79.38156,43.66008,50
-79.38172,43.65959,-79.38171,43.65957,35
-79.36617,43.65988,-79.36626,43.6601,40
-79.36626,43.6601,-79.36652,43.66075,40
-79.38106,43.65056,-79.38151,43.65046,50
-79.38151,43.65046,-79.38238,43.65029,50
-79.3813,43.65115,-79.38164,43.65108,40
-79.38175,43.65106,-79.38241,43.65093,40
-79.38151,43.65046,-79.38175,43.65106,35
-79.40765,43.65123,-79.40769,43.65133,35
-79.39834,43.65629,-79.39851,43.65626,50
-79.39826,43.65565,-79.39851,43.65626,35
-79.38539,43.66171,-79.38574,43.66261,50
-79.37533,43.6487,-79.3746,43.64885,35
-79.39127,43.64683,-79.39109,43.64687,35
-79.36952,43.66131,-79.36893,43.66144,50
-79.39654,43.65431,-79.39674,43.65478,50
-79.39674,43.65478,-79.39695,43.65528,50
-79.40091,43.65734,-79.40063,43.65739,35
-79.39783,43.65457,-79.39674,43.65478,35
-79.3992,43.65614,-79.39945,43.65668,40
-79.39948,43.65675,-79.39951,43.65683,40
-79.39231,43.64604,-79.39235,43.64614,50
-79.3925,43.64651,-79.39186,43.64665,35
-79.40326,43.65992,-79.40306,43.65942,35
-79.39457,43.64459,-79.39467,43.64483,40
-79.39467,43.64483,-79.39453,43.64486,35
-79.38338,43.66136,-79.38372,43.66128,40
-79.38372,43.66128,-79.38507,43.66099,40
-79.38369,43.66207,-79.384,43.66201,50
-79.38372,43.66128,-79.38375,43.66136,35
-79.384,43.66201,-79.38404,43.66212,35
-79.3971,43.65565,-79.39766,43.65553,35
-79.39335,43.65129,-79.3935,43.65167,35
-79.41138,43.65572,-79.41155,43.65616,30
-79.41155,43.65616,-79.41158,43.65622,30
-79.41155,43.65616,-79.4113,43.65621,35
-79.40875,43.65577,-79.40872,43.65578,35
-79.37758,43.6478,-79.37788,43.64773,40
-79.37788,43.64773,-79.37823,43.64765,40
-79.37758,43.6485,-79.37778,43.64849,50
-79.37817,43.6484,-79.37833,43.64838,50
-79.37788,43.64773,-79.37817,43.6484,35
-79.40606,43.66074,-79.40612,43.66094,35
-79.39201,43.65571,-79.39248,43.65557,35
-79.39598,43.6462,-79.39614,43.64661,35
-79.41048,43.65185,-79.41065,43.65227,35
-79.4102,43.66105,-79.41035,43.6614,35
-79.40993,43.65045,-79.41032,43.65144,35
-79.3697,43.65284,-79.36953,43.65288,35
-79.39986,43.64515,-79.39994,43.64539,35
-79.38686,43.64924,-79.38747,43.64913,50
-79.38747,43.64913,-79.3889,43.6488,50
-79.38737,43.64887,-79.38737,43.64889,35
-79.41321,43.65353,-79.41332,43.65351,50
-79.41332,43.65351,-79.41379,43.65341,50
-79.41319,43.65316,-79.41332,43.65351,35
-79.38232,43.65734,-79.38243,43.65771,35
-79.39331,43.64673,-79.39348,43.64717,35
-79.40861,43.65708,-79.40863,43.65714,35
-79.41449,43.65364,-79.41335,43.65388,35
-79.40199,43.6529,-79.40204,43.6529,35
-79.39259,43.65941,-79.39271,43.65966,35
-79.36734,43.66278,-79.36737,43.66288,40
-79.36803,43.66262,-79.36752,43.66273,50
-79.36752,43.65957,-79.3681,43.65944,50
-79.3681,43.65944,-79.36869,43.65931,50
-79.3681,43.65944,-79.36893,43.66144,50
-79.40863,43.65219,-79.40809,43.6523,35
-79.39726,43.6527,-79.39741,43.65305,35
-79.40078,43.64743,-79.40089,43.64772,35
-79.40403,43.65911,-79.4042,43.6595,35
-79.39379,43.64621,-79.39336,43.64631,35
-79.3945,43.64442,-79.39453,43.64448,40
-79.36802,43.65631,-79.36791,43.65631,40
-79.36802,43.65631,-79.36803,43.65637,35
-79.40561,43.65125,-79.40564,43.6513,40
-79.40564,43.6513,-79.40583,43.65126,35
-79.40583,43.65126,-79.40593,43.65123,35
-79.39186,43.64665,-79.39219,43.64744,35
-79.36555,43.64863,-79.36511,43.64872,35
-79.36833,43.65713,-79.36881,43.6583,35
-79.40363,43.64779,-79.40364,43.6478,35
-79.40379,43.64812,-79.40391,43.64847,35
-79.37684,43.65973,-79.37701,43.66012,50
-79.37684,43.65973,-79.37633,43.65984,35
-79.38064,43.64953,-79.38079,43.6499,40
-79.39307,43.65654,-79.39243,43.65668,35
-79.39411,43.65119,-79.394,43.65121,35
-79.40354,43.65932,-79.40306,43.65942,35
-79.40286,43.64973,-79.4021,43.6499,35
-79.37829,43.65626,-79.37841,43.65656,50
-79.37841,43.65656,-79.37865,43.65711,50
-79.37841,43.65656,-79.3779,43.65667,35
-79.36991,43.66226,-79.36941,43.66233,50
-79.3871,43.6499,-79.38725,43.65027,50
-79.38725,43.65027,-79.38728,43.65035,50
-79.38931,43.64982,-79.3892,43.64985,35
-79.40331,43.66137,-79.40368,43.66229,50
-79.40368,43.66229,-79.40388,43.66272,50
-79.39364,43.65642,-79.39307,43.65654,35
-79.40294,43.64454,-79.40255,43.64462,35
-79.39216,43.65107,-79.39188,43.65041,35
-79.39238,43.65031,-79.39261,43.65087,30
-79.39238,43.65031,-79.39188,43.65041,35
-79.39662,43.65153,-79.39681,43.65201,35
-79.39792,43.65593,-79.39783,43.65595,35
-79.38347,43.6451,-79.38399,43.64499,40
-79.38399,43.64499,-79.38429,43.64576,35
-79.41218,43.65269,-79.41265,43.6526,50
-79.41265,43.6526,-79.41278,43.65291,35
-79.40187,43.64852,-79.40199,43.64882,35
-79.41281,43.66088,-79.41325,43.66198,35
-79.39533,43.6529,-79.39553,43.65345,35
-79.39186,43.64665,-79.39127,43.64683,35
-79.38476,43.66235,-79.38419,43.66248,35
-79.40273,43.66294,-79.40286,43.66329,35
-79.38944,43.64868,-79.38956,43.64898,35
-79.37722,43.66066,-79.37675,43.66075,35
-79.40415,43.66219,-79.40369,43.66104,35
-79.39411,43.65119,-79.39424,43.65152,35
-79.36893,43.66144,-79.36834,43.66158,50
-79.36871,43.66247,-79.36803,43.66262,50
-79.40814,43.64765,-79.40753,43.64777,35
-79.3939,43.65861,-79.39391,43.65864,35
-79.40796,43.65055,-79.40743,43.65067,35
-79.38394,43.6574,-79.38437,43.6573,50
-79.40627,43.64754,-79.40643,43.648,35
-79.41319,43.65316,-79.4129,43.65322,35
-79.37038,43.6621,-79.36988,43.66219,50
-79.36961,43.65719,-79.36997,43.65806,50
-79.40111,43.65228,-79.40165,43.65217,40
-79.40165,43.65217,-79.40227,43.65204,40
-79.40165,43.65217,-79.40182,43.65262,35
-79.39449,43.65846,-79.3939,43.65861,35
-79.40227,43.65204,-79.4025,43.65264,50
-79.4025,43.65264,-79.40267,43.65312,50
-79.40305,43.65253,-79.4025,43.65264,35
-79.40751,43.65084,-79.40757,43.651,35
-79.39642,43.65105,-79.39662,43.65153,35
-79.38635,43.66247,-79.38639,43.66246,50
-79.38653,43.66146,-79.38674,43.66193,50
-79.36951,43.6548,-79.36955,43.65488,40
-79.36955,43.65488,-79.36916,43.65497,35
-79.39991,43.64407,-79.39904,43.64425,35
-79.39744,43.65358,-79.39763,43.65404,35
-79.39765,43.6541,-79.39783,43.65457,35
-79.4074,43.64743,-79.40753,43.64777,35
-79.36803,43.66262,-79.36845,43.66366,50
-79.36997,43.66113,-79.36949,43.66124,35
-79.36881,43.65701,-79.36883,43.65699,50
-79.40264,43.6597,-79.40238,43.65975,50
-79.40217,43.66061,-79.4022,43.6607,50
-79.40293,43.66046,-79.40238,43.66057,35
-79.40217,43.66061,-79.40201,43.66065,35
-79.4064,43.64999,-79.40586,43.65011,35
-79.39724,43.65308,-79.39744,43.65358,35
-79.40546,43.66095,-79.40427,43.66118,35
-79.39657,43.65206,-79.39672,43.65243,35
-79.39672,43.65243,-79.39685,43.65278,35
-79.40659,43.64884,-79.40663,43.64895,35
-79.40692,43.64953,-79.407,43.64972,35
-79.4075,43.64941,-79.40692,43.64953,35
-79.38878,43.64852,-79.38899,43.64847,35
-79.36965,43.66033,-79.36997,43.66113,35
-79.37531,43.65601,-79.37496,43.65608,35
-79.40679,43.65257,-79.40682,43.65263,50
-79.37418,43.66024,-79.37422,43.66038,35
-79.41449,43.65855,-79.41391,43.65866,35
-79.40296,43.64605,-79.40316,43.64656,35
-79.40967,43.65968,-79.4102,43.66105,35
-79.3678,43.65182,-79.36772,43.65184,35
-79.39546,43.65166,-79.39506,43.65174,35
-79.39763,43.65692,-79.39703,43.65704,35
-79.40234,43.64842,-79.40239,43.64856,50
-79.40248,43.64877,-79.40255,43.64896,50
-79.40391,43.64847,-79.40248,43.64877,35
-79.39374,43.65818,-79.3939,43.65861,35
-79.39126,43.65031,-79.39135,43.65053,50
-79.39135,43.65053,-79.39161,43.65119,50
-79.39188,43.65041,-79.39135,43.65053,35
-79.37304,43.6467,-79.37294,43.64672,35
-79.37118,43.64673,-79.37122,43.64687,35
-79.37122,43.64687,-79.37129,43.647,35
-79.38737,43.64887,-79.38737,43.64885,35
-79.37327,43.65549,-79.37274,43.6556,40
-79.37327,43.65549,-79.37347,43.65599,35
-79.41265,43.6526,-79.41295,43.65254,50
-79.41295,43.65254,-79.41342,43.65246,50
-79.41295,43.65254,-79.41309,43.65286,35
-79.36845,43.64876,-79.36861,43.64906,50
-79.36861,43.64906,-79.36801,43.6492,35
-79.36961,43.65719,-79.36895,43.65734,35
-79.36856,43.65632,-79.36857,43.6564,35
-79.41213,43.65918,-79.41281,43.66088,35
-79.40991,43.65372,-79.40979,43.65374,35
-79.4093,43.65384,-79.40914,43.65388,35
-79.40869,43.65397,-79.40808,43.6541,35
-79.40196,43.65281,-79.40199,43.6529,35
-79.39306,43.65808,-79.39308,43.65813,50
-79.3939,43.65861,-79.39333,43.65873,35
-79.40087,43.64996,-79.40094,43.6501,35
-79.38433,43.64842,-79.38442,43.64867,35
-79.40869,43.65397,-79.40885,43.65438,35
-79.36941,43.66233,-79.36931,43.66235,50
-79.36834,43.66158,-79.36777,43.6617,35
-79.40716,43.66018,-79.4073,43.66054,50
-79.4073,43.66054,-79.40734,43.66062,50
-79.40782,43.66006,-79.40796,43.66041,50
-79.40796,43.66041,-79.40854,43.6618,50
-79.40796,43.66041,-79.4073,43.66054,35
-79.36965,43.66033,-79.36917,43.66043,35
-79.37444,43.65386,-79.37392,43.65397,35
-79.39662,43.65153,-79.3955,43.65176,35
-79.405,43.66155,-79.40516,43.66196,35
-79.41218,43.65269,-79.41239,43.6532,50
-79.41239,43.6532,-79.41257,43.65366,50
-79.41239,43.6532,-79.41172,43.65333,35
-79.39863,43.65702,-79.39775,43.65721,35
-79.39799,43.64587,-79.39754,43.64597,35
-79.36559,43.65499,-79.36573,43.65533,50
-79.36559,43.65499,-79.365,43.65511,35
-79.40064,43.66337,-79.4008,43.66376,35
-79.39455,43.65709,-79.39512,43.65697,50
-79.40563,43.65455,-79.40623,43.65442,50
-79.40623,43.65442,-79.40684,43.65429,50
-79.40623,43.65442,-79.4069,43.65614,35
-79.41107,43.65173,-79.41048,43.65185,35
-79.39726,43.6527,-79.39685,43.65278,35
-79.40622,43.65226,-79.40661,43.65219,40
-79.40661,43.65219,-79.40726,43.65205,40
-79.40661,43.65219,-79.40679,43.65257,50
-79.39984,43.64722,-79.4,43.6476,35
-79.4,43.6476,-79.40002,43.64766,35
-79.41344,43.65587,-79.41363,43.65636,35
-79.39824,43.65146,-79.39836,43.65175,35
-79.37592,43.65097,-79.37617,43.6516,35
-79.37309,43.65227,-79.37266,43.65236,50
-79.37309,43.65227,-79.37329,43.65279,35
-79.3849,43.64988,-79.3851,43.65035,35
-79.39941,43.65422,-79.39955,43.65419,50
-79.39932,43.65399,-79.39941,43.65422,35
-79.39467,43.64483,-79.39477,43.6451,40
-79.39477,43.6451,-79.3948,43.64516,40
-79.39477,43.6451,-79.39463,43.64513,35
-79.41257,43.65366,-79.41304,43.65357,50
-79.41304,43.65357,-79.41313,43.65355,50
-79.4129,43.65322,-79.41304,43.65357,35
-79.40141,43.65302,-79.40155,43.65338,50
-79.40199,43.6529,-79.40141,43.65302,35
-79.39502,43.64391,-79.3952,43.64433,35
-79.37673,43.6494,-79.37687,43.64978,50
-79.37687,43.64978,-79.37724,43.65067,50
-79.37687,43.64978,-79.37608,43.64996,35
-79.39646,43.65716,-79.39633,43.65718,35
-79.41242,43.65501,-79.4124,43.655,35
-79.37143,43.66141,-79.37127,43.66102,35
-79.37127,43.66102,-79.37085,43.66,35
-79.37127,43.66102,-79.37083,43.66111,35
-79.37055,43.66118,-79.37007,43.66122,35
-79.36667,43.65927,-79.36657,43.65929,40
-79.36657,43.65929,-79.36598,43.65943,40
-79.36657,43.65929,-79.36677,43.65975,35
-79.41012,43.65761,-79.41079,43.65924,35
-79.36871,43.66247,-79.36912,43.66353,50
-79.40391,43.64847,-79.40405,43.64882,35
-79.40798,43.65385,-79.40738,43.65397,35
-79.39391,43.64651,-79.39395,43.6466,50
-79.39395,43.6466,-79.39413,43.64703,50
-79.39395,43.6466,-79.39331,43.64673,35
-79.41512,43.65842,-79.41449,43.65855,35
-79.41847,43.65561,-79.41791,43.65573,35
-79.41526,43.6588,-79.4155,43.65939,30
-79.41573,43.66,-79.41582,43.66024,30
-79.41651,43.65457,-79.41659,43.65476,50
-79.41659,43.65476,-79.41662,43.65484,50
-79.41711,43.65465,-79.41659,43.65476,35
-79.41593,43.65447,-79.41543,43.65458,35
-79.41719,43.65517,-79.41715,43.65523,50
-79.41722,43.65558,-79.41662,43.65571,35
-79.41766,43.65827,-79.41767,43.65832,35
-79.41722,43.65558,-79.41729,43.65578,50
-79.41791,43.65573,-79.41789,43.65566,35
-79.42045,43.65708,-79.42072,43.6578,35
-79.41662,43.65571,-79.41766,43.65827,35
-79.41791,43.65573,-79.41844,43.65707,35
-79.41953,43.65794,-79.42,43.65914,35
-79.4201,43.6594,-79.42054,43.66052,35
-79.4154,43.65451,-79.41489,43.6546,35
-79.41588,43.6555,-79.41623,43.65545,35
-79.41586,43.65868,-79.41597,43.65895,35
-79.37088,43.66199,-79.3713,43.66304,50
-79.41449,43.65855,-79.41462,43.65886,35
-79.41522,43.66037,-79.41524,43.66041,35
-79.4146,43.6571,-79.41511,43.65839,30
-79.41512,43.65842,-79.41526,43.6588,30
-79.41257,43.65869,-79.41308,43.65859,35
-79.37559,43.65281,-79.37464,43.65301,35
-79.39724,43.65308,-79.39741,43.65305,40
-79.39741,43.65305,-79.39781,43.653,40
-79.39681,43.65201,-79.39697,43.65198,50
-79.39697,43.65198,-79.3974,43.6519,50
-79.39783,43.65595,-79.39726,43.65606,35
-79.38772,43.64976,-79.38758,43.64941,35
-79.3871,43.6499,-79.38772,43.64976,40
-79.38772,43.64976,-79.38915,43.64943,40
-79.38232,43.65734,-79.3836,43.65704,35
-79.36931,43.66235,-79.36871,43.66247,50
-79.36972,43.66179,-79.36986,43.66213,50
-79.36986,43.66213,-79.36988,43.66219,50
-79.36988,43.66219,-79.36991,43.66226,50
-79.36991,43.66226,-79.37033,43.66326,50
-79.40305,43.65253,-79.40345,43.65246,35
-79.4039,43.65175,-79.40389,43.65185,50
-79.40392,43.65206,-79.40406,43.65233,50
-79.40664,43.66216,-79.40681,43.6626,35
-79.40001,43.65616,-79.40018,43.6566,35
-79.40547,43.65554,-79.40562,43.65595,35
-79.41183,43.65178,-79.41243,43.65166,50
-79.41243,43.65166,-79.41252,43.65164,50
-79.41219,43.65105,-79.41243,43.65166,35
-79.36929,43.65819,-79.36933,43.65827,50
-79.36933,43.65827,-79.36948,43.65866,50
